658205328.086075:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.02870556,0.9091832,0.06357577,0.4105119
658205331.091284:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.02870556,0.9091832,0.06357577,0.4105119
658205334.098222:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.02870556,0.9091832,0.06357577,0.4105119
658205387.54285:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.008314641,0.8032591,0.01121611,0.5954661
658205390.549974:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.04738856,0.7727634,0.05810415,0.63025
658205393.553208:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.04738856,0.7727634,0.05810415,0.63025
658205396.560856:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.04738856,0.7727634,0.05810415,0.63025
658205399.566072:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.04738856,0.7727634,0.05810415,0.63025
658205402.566886:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.04733784,0.7733129,0.05814546,0.6295756
658205405.572981:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.01739563,0.8096853,-0.02403114,0.5861139
658205491.617626:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.005478861,0.6197643,-0.004326947,0.7847571
658205494.62491:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205497.628659:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205500.633205:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205503.636541:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205506.640623:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205509.645001:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205512.655749:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205515.658512:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205518.65973:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205521.662724:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205524.671659:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205527.673543:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205530.678545:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205533.679749:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205537.184376:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205540.164708:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205543.170568:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205546.172535:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205549.197523:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205552.203505:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205555.207834:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205558.209574:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1533091,0.7758237,-0.2064309,0.5761774
658205637.65627:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.5144316,-0.3485233,0.2404302,0.7457111
658205677.541426:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.07442806,-0.1206625,-0.009072693,0.9898579
658205680.547437:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.5172674,0.3504983,0.2445112,0.7414848
658205707.593188:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.3152767,0.3440697,-0.123873,0.8757124
658205714.452408:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.0734401,0.8880616,-0.427396,-0.152597
658205717.454042:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.0734401,0.8880616,-0.427396,-0.152597
658205720.467004:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.0734401,0.8880616,-0.427396,-0.152597
658205813.364028:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.02660919,0.1795951,-0.004859704,0.9833686
658205816.373815:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.04684407,0.1052793,-0.004964844,0.9933264
658205819.37643:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.04341489,0.09662232,-0.00421862,0.9943649
658205822.384058:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.04341489,0.09662232,-0.00421862,0.9943649
658205825.391827:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1037269,0.1229243,-0.01291986,0.9868959
658205869.567144:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.5495358,-0.3965497,0.3321556,0.6560729
658205872.572787:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.5495358,-0.3965497,0.3321556,0.6560729
658205875.588174:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.5495358,-0.3965497,0.3321556,0.6560729
658205878.592721:36.3679727877269,127.362263118937,150.252334594727,704.0867,1.5,352.9103,0.5813895,-0.355588,0.3123917,0.6617817
658205881.59943:36.3679727877269,127.362296619564,150.07991027832,707.0867,1.5,352.9103,0.3972916,0.3214423,-0.150917,0.8462023
658205884.616517:36.3679727877269,127.362296619564,150.07991027832,707.0867,1.5,352.9103,0.3972916,0.3214423,-0.150917,0.8462023
658205887.621908:36.3679727877269,127.362296619564,150.07991027832,707.0867,1.5,352.9103,0.3972916,0.3214423,-0.150917,0.8462023
658205890.626631:36.3679727877269,127.362296619564,150.07991027832,707.0867,1.5,352.9103,0.3972916,0.3214423,-0.150917,0.8462023
658205893.632778:36.3679727877269,127.362296619564,150.07991027832,707.0867,1.5,352.9103,0.3972916,0.3214423,-0.150917,0.8462023
658205896.639602:36.3679727877269,127.362296619564,150.07991027832,707.0867,1.5,352.9103,0.3972916,0.3214423,-0.150917,0.8462023
658205899.639992:36.3679727877269,127.362296619564,150.07991027832,707.0867,1.5,352.9103,0.3972916,0.3214423,-0.150917,0.8462023
658205902.640926:36.3679727877269,127.362296619564,150.07991027832,707.0867,1.5,352.9103,0.3972916,0.3214423,-0.150917,0.8462023
658205905.657865:36.3679727877269,127.362296619564,150.07991027832,707.0867,1.5,352.9103,0.3972916,0.3214423,-0.150917,0.8462023
658205908.665609:36.3679727877269,127.362296619564,150.07991027832,707.0867,1.5,352.9103,0.3972916,0.3214423,-0.150917,0.8462023
658205911.668667:36.3679727877269,127.362296619564,150.07991027832,707.0867,1.5,352.9103,0.3972916,0.3214423,-0.150917,0.8462023
658205914.673702:36.3679727877269,127.362296619564,150.07991027832,707.0867,1.5,352.9103,0.3972916,0.3214423,-0.150917,0.8462023
658205917.682667:36.3679727877269,127.362296619564,150.07991027832,707.0867,1.5,352.9103,0.3972916,0.3214423,-0.150917,0.8462023
658205920.688524:36.3679727877269,127.362296619564,150.07991027832,707.0867,1.5,352.9103,0.3972916,0.3214423,-0.150917,0.8462023
658205940.999841:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.4936418,-0.2593477,0.1570666,0.8150992
658205944.007503:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.6697949,-0.2119207,0.2086178,0.6803993
658205947.008342:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.2230669,0.3354027,-0.08207268,0.9115976
658205970.351434:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.09216712,0.8217328,0.1389856,0.5449253
658205973.356444:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.09216712,0.8217328,0.1389856,0.5449253
658205976.359471:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.09216712,0.8217328,0.1389856,0.5449253
658205979.368442:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.2036025,0.7807473,0.3202078,0.4964341
658205982.3754:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.2019773,-0.6722195,-0.1984828,0.6840546
658205985.381633:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1258133,0.8421152,0.4745084,-0.2232821
658205988.387768:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1258133,0.8421152,0.4745084,-0.2232821
658205991.391386:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1258133,0.8421152,0.4745084,-0.2232821
658205994.396472:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1258133,0.8421152,0.4745084,-0.2232821
658205997.402779:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1258133,0.8421152,0.4745084,-0.2232821
658206000.407167:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1258133,0.8421152,0.4745084,-0.2232821
658206003.412336:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1258133,0.8421152,0.4745084,-0.2232821
658206006.413433:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1258133,0.8421152,0.4745084,-0.2232821
658206009.418552:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1258133,0.8421152,0.4745084,-0.2232821
658206087.711411:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.3333342,0.05015551,0.01776101,0.9413062
658206090.717121:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.3333342,0.05015551,0.01776101,0.9413062
658206093.721405:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.3333342,0.05015551,0.01776101,0.9413062
658206096.72367:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.3333342,0.05015551,0.01776101,0.9413062
658206099.726198:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.3333342,0.05015551,0.01776101,0.9413062
658206102.743352:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.3333342,0.05015551,0.01776101,0.9413062
658206105.748467:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.05730288,0.1956113,0.01145025,0.9789389
658206108.751246:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.05037523,0.8624589,-0.08760522,0.4959358
658206111.751121:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.03863543,0.8908194,-0.07715318,0.4460891
658206114.756308:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.03863543,0.8908194,-0.07715318,0.4460891
658206117.786273:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.03863543,0.8908194,-0.07715318,0.4460891
658206120.78936:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.03863543,0.8908194,-0.07715318,0.4460891
658206123.8052:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.03863543,0.8908194,-0.07715318,0.4460891
658206126.811467:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.03863543,0.8908194,-0.07715318,0.4460891
658206129.818437:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.03863543,0.8908194,-0.07715318,0.4460891
658206132.818159:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.03863543,0.8908194,-0.07715318,0.4460891
658206135.822471:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.03863543,0.8908194,-0.07715318,0.4460891
658206138.827365:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.03863543,0.8908194,-0.07715318,0.4460891
658206141.832241:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.03863543,0.8908194,-0.07715318,0.4460891
658206144.842379:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.03863543,0.8908194,-0.07715318,0.4460891
658206147.841927:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.03863543,0.8908194,-0.07715318,0.4460891
658206150.929119:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.03863543,0.8908194,-0.07715318,0.4460891
658206153.928137:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.02867237,0.971314,-0.1695212,0.1642854
658206156.928975:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.0887088,0.8930845,-0.2020842,-0.3920368
658206159.937146:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.0887088,0.8930845,-0.2020842,-0.3920368
658206181.269019:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.09146272,0.3469085,-0.03401468,0.9328087
658206184.372857:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.09146272,0.3469085,-0.03401468,0.9328087
658206187.372967:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.09146272,0.3469085,-0.03401468,0.9328087
658206190.37893:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.09146272,0.3469085,-0.03401468,0.9328087
658206194.864179:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.09146272,0.3469085,-0.03401468,0.9328087
658206221.92902:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.05377573,0.9167308,0.1321029,0.3731778
658206224.932895:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.05377573,0.9167308,0.1321029,0.3731778
658206227.937755:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.05377573,0.9167308,0.1321029,0.3731778
658206231.50437:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.05377573,0.9167308,0.1321029,0.3731778
658206234.505549:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.05377573,0.9167308,0.1321029,0.3731778
658206237.511007:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.2174847,0.7795681,0.3751808,-0.4518998
658206240.519673:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.2174847,0.7795681,0.3751808,-0.4518998
658206248.469928:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.2174847,0.7795681,0.3751808,-0.4518998
658206298.74982:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.05368878,0.2127085,0.01170605,0.9755694
658206301.750589:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1141167,0.1184801,0.01370861,0.9862819
658206304.756704:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1141167,0.1184801,0.01370861,0.9862819
658206307.761972:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1141167,0.1184801,0.01370861,0.9862819
658206310.780619:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1141167,0.1184801,0.01370861,0.9862819
658206313.782467:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1141167,0.1184801,0.01370861,0.9862819
658206316.78274:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1141167,0.1184801,0.01370861,0.9862819
658206374.08668:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.3940459,-0.2393353,0.1070599,0.8808999
658206377.092465:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1846181,0.6463665,-0.1653577,0.7216533
658206380.096412:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1763201,0.6808472,-0.1741789,0.689217
658206383.101435:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1184585,0.8396145,-0.2031243,-0.4896485
658206386.102339:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1043105,0.8451151,-0.1788643,-0.4928564
658206389.113514:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1043105,0.8451151,-0.1788643,-0.4928564
658206392.117477:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1043105,0.8451151,-0.1788643,-0.4928564
658206396.654586:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1043105,0.8451151,-0.1788643,-0.4928564
658206399.646955:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1043105,0.8451151,-0.1788643,-0.4928564
658206402.656594:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1043105,0.8451151,-0.1788643,-0.4928564
658206407.827449:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1043105,0.8451151,-0.1788643,-0.4928564
658206410.833492:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1043105,0.8451151,-0.1788643,-0.4928564
658206414.275857:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.1043105,0.8451151,-0.1788643,-0.4928564
658206430.54227:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.2048291,-0.3543642,0.07985954,0.9088969
658206433.547628:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.3386976,0.4171563,-0.1710885,0.8258289
658206437.12035:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.3386976,0.4171563,-0.1710885,0.8258289
658206466.901156:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.215649,0.08339221,-0.01848764,0.9727279
658206469.972083:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.2028359,0.08703155,-0.01810263,0.9751694
658206472.975335:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.2545394,0.1127739,-0.02990151,0.9599988
658206475.982158:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.2622697,0.1690295,-0.04671735,0.9489263
658206479.201317:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.06082182,0.08612545,-0.005267742,0.9944121
658206487.409005:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1969266,0.1236875,-0.02505225,0.9722622
658206490.408392:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1532983,0.1332275,-0.020863,0.9789356
658206493.412753:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1729483,0.08839989,-0.01558739,0.980832
658206496.420537:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.02617029,0.02529602,-0.0006624434,0.9993372
658206499.426112:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1013908,-0.342464,0.0372041,0.9333028
658206502.43006:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.1347107,0.1966289,-0.02728483,0.9707964
658206505.436397:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.07769739,-0.7609721,-0.09276036,0.637401
658206508.81679:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.07769739,-0.7609721,-0.09276036,0.637401
658206511.822838:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.07769739,-0.7609721,-0.09276036,0.637401
658206514.833151:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.07769739,-0.7609721,-0.09276036,0.637401
658206517.838888:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.07769739,-0.7609721,-0.09276036,0.637401
658206520.841128:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.07769739,-0.7609721,-0.09276036,0.637401
658206523.844109:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.06302933,-0.4025866,0.02779924,0.9127862
658206526.853054:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.08162134,0.5564765,-0.05505433,0.8250096
658206529.865292:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.01082539,0.9863596,-0.1474146,0.07243335
658206532.872966:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.01092314,0.9371225,-0.3475845,0.02944987
658206535.87615:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.003218772,0.8498754,-0.5269483,0.005191316
658206538.882431:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.001787178,0.8589533,-0.5120421,0.002998001
658206541.890308:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.009556131,0.8366354,-0.5474822,0.01460321
658206544.895931:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.02062731,-0.8635476,0.03544122,0.5025972
658206606.878945:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.4313532,-0.4540404,0.2674503,0.7322924
658206623.907758:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.4408896,-0.4025019,0.2309817,0.7682813
658206626.914065:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.4408896,-0.4025019,0.2309817,0.7682813
658206813.844298:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.2902783,-0.5109759,0.1885091,0.7868332
658206816.848284:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,-0.0481313,-0.583222,-0.03464963,0.8101451
658206820.679419:36.3679727877269,127.362251952061,150.309814453125,703.0867,1.5,352.9103,0.08108669,-0.5052864,0.04776378,0.8578049
658206823.682128:36.3679789511335,127.362275295221,150.159729003906,705.1771,1.5,353.5958,0.007097411,0.975026,-0.03149362,0.2197321
658206826.682799:36.3679539031844,127.362310646316,150.09944152832,708.3428,1.5,350.8101,0.05261661,-0.1484622,0.007910574,0.9874856
658206829.683306:36.3679607786731,127.362308019537,150.079574584961,708.1075,1.5,351.5748,0.2184086,-0.2602842,0.06057017,0.9385527
658206832.689445:36.3679607786731,127.362308019537,150.079574584961,708.1075,1.5,351.5748,-0.01826783,-0.07844646,-0.00143772,0.9967499
658206835.69154:36.3679607786731,127.362308019537,150.079574584961,708.1075,1.5,351.5748,0.2806632,-0.3155626,0.09828701,0.9011039
